SK_ID_CURR,TARGET
100001,0.0406942286762201
100005,0.12351477787068439
100013,0.02116990004415995
100028,0.039537764907554666
100038,0.15911278386798303
100042,0.04833534776759875
100057,0.021735093453970095
100065,0.049526942678080596
100066,0.019514488714670715
100067,0.09444549217073857
100074,0.05983727171684505
100090,0.04146192799785856
100091,0.1682016273949262
100092,0.07650177747685136
100106,0.0543722679105362
100107,0.12889395736684015
100109,0.06532750964976955
100117,0.029756025386093597
100128,0.07394671476564171
100141,0.026236340944961998
100150,0.025660624227592722
100168,0.01705720783692342
100169,0.04770835756762012
100170,0.06516145409745244
100171,0.03850765389974549
100172,0.16292966912416829
100184,0.0558098125089557
100187,0.05811189137730573
100212,0.081453750345715
100222,0.06167923858847009
100223,0.028261219200904658
100232,0.02299290206228646
100241,0.19125914666585236
100245,0.03303024084206175
100253,0.025651365318693907
100256,0.07186654510209685
100271,0.015554212933353028
100278,0.2864200833825946
100280,0.014055635762274315
100306,0.19790845097135046
100311,0.14254902015184878
100312,0.02662670342041189
100330,0.13181671931566277
100331,0.038621205421969985
100352,0.09126107127538106
100358,0.06855577400303486
100367,0.032449631803308863
100382,0.18452088803472083
100384,0.05430833449204453
100385,0.07951628649068776
100386,0.05026931545814489
100399,0.029316042217734435
100404,0.06891412440450122
100416,0.019741880834030626
100422,0.10974713107912085
100426,0.034323105974860116
100438,0.04225735220052774
100444,0.1652176883901462
100445,0.14609389200690281
100446,0.11583467213654489
100447,0.02443135441210687
100450,0.05129161583692548
100466,0.030212571081539942
100483,0.027270678932570906
100484,0.01926168593718913
100494,0.06277323897235607
100510,0.2631864302129118
100512,0.024730803845157332
100517,0.02616003909482645
100548,0.04624460779542907
100551,0.032669193600906934
100552,0.10747640076901821
100553,0.033272423192808764
100561,0.10630120949209516
100568,0.4416809242798056
100569,0.030916200194822913
100591,0.05305122956406933
100592,0.02597156158072366
100602,0.07464465966300643
100607,0.06852489963917269
100613,0.08002783357782657
100617,0.18482575722776876
100618,0.06348781117062949
100622,0.06444172600644081
100625,0.17736289224553098
100677,0.15560700732643606
100699,0.0436918576560103
100702,0.36678616514751955
100711,0.06960871817347021
100729,0.11104451078509966
100740,0.2628360640197437
100744,0.18523536761630094
100745,0.055678481057114586
100747,0.08715663374176641
100751,0.33204440108470706
100752,0.06038937393811802
100753,0.25101337247690836
100754,0.16921460535948035
100760,0.04595082684533355
100762,0.12365827296719718
100763,0.06993841111335233
100765,0.025661199528605686
100770,0.07210806433124291
100772,0.019964920563361615
100777,0.03442815456335003
100791,0.02727351060386937
100792,0.015917949704346523
100797,0.02571160188115069
100823,0.03314837835791006
100826,0.034638126947858845
100830,0.036451486801458766
100836,0.29029247328109503
100872,0.06701209106136885
100910,0.05719345960395813
100913,0.13005448652707524
100918,0.05762827414966095
100931,0.019555757363181374
100952,0.05770344394883156
100953,0.055580221507480085
100965,0.18066945532668865
100970,0.03346173917241963
100982,0.1483970324020721
100983,0.277712441350432
100984,0.04943501928026832
100987,0.06396709125832489
100997,0.06585827830610026
100998,0.13385872372186075
101002,0.06084181486216295
101005,0.18753827003357929
101008,0.2767728780418072
101020,0.07545071409215855
101021,0.027820094915343915
101024,0.0851335714048583
101025,0.1041757517907054
101026,0.04528300858939608
101031,0.029811852013166027
101041,0.027183719389974954
101051,0.017416217978892923
101055,0.10771046462868411
101056,0.30022844593083736
101057,0.06237035071273024
101064,0.028173501988641353
101079,0.08957213869228638
101087,0.03915241373102703
101090,0.028912436776372258
101092,0.07068821078088419
101097,0.12450745481279603
101099,0.02030913170891306
101107,0.08032618765522662
101118,0.0806503693691686
101125,0.07232124949781507
101126,0.024739714295861127
101128,0.025666329985749796
101136,0.1417337943301473
101140,0.19394034033827273
101149,0.1426170328599795
101160,0.06080271072297496
101169,0.21838611898482693
101181,0.026968449871182156
101186,0.026032153694462695
101190,0.1158501128805255
101193,0.09403062716353582
101194,0.14510119187413878
101198,0.11964275949060038
101200,0.03793089230509661
101204,0.03121080368525903
101211,0.04330995727832441
101213,0.09023079702093344
101223,0.04096125415753464
101225,0.06305264322986032
101237,0.09308590364000063
101243,0.06398328702716359
101244,0.1592684355906984
101258,0.03284070000643131
101259,0.17465403189734677
101268,0.13050335469278487
101269,0.01950318363717918
101271,0.12205113067166207
101279,0.046423761289992385
101281,0.07952648260273362
101287,0.033335148897435204
101292,0.04258239449989519
101294,0.033492099355386086
101296,0.07943903855976098
101297,0.03200146500207859
101299,0.05820468181748971
101301,0.04423397172452274
101305,0.07911104903946393
101308,0.10064321772505327
101318,0.019925318038043132
101327,0.2947864974545138
101329,0.024938872762542804
101332,0.03289226611311854
101337,0.047289266738834095
101343,0.024753223720435067
101345,0.0208358922623209
101346,0.01815980498534531
101353,0.017360027420482562
101354,0.14203308759688751
101355,0.2193899626707599
101356,0.024668442068467612
101362,0.07025753944550113
101363,0.3464262818266634
101365,0.026749757460556026
101366,0.09725133517328637
101367,0.1623171280063076
101368,0.01604796841321674
101374,0.13921353332155084
101380,0.025266776335464872
101383,0.0329994742209184
101398,0.03012473108028176
101399,0.29793574885034135
101401,0.17575154251656347
101412,0.06318893702835139
101426,0.045811922354481664
101427,0.3609325305243892
101428,0.20923885775475518
101429,0.2513198871221995
101434,0.04913554842357428
101440,0.0612029078654604
101448,0.06502558955750205
101449,0.06011183571702237
101465,0.062313467404860386
101467,0.030854070450195663
101472,0.07368058021163991
101478,0.10705649485376813
101497,0.057230422569530905
101504,0.08717560980425275
101547,0.02069883433182008
101548,0.1191609584903764
101555,0.1267194757510288
101570,0.02883748431550201
101572,0.06090153510558131
101578,0.04755068760847
101580,0.2822505325217643
101588,0.14722657139682654
101602,0.061210963968703375
101610,0.13647421123230472
101614,0.05982679776638073
101616,0.039320319300250275
101643,0.08212810874689665
101644,0.03163007988984387
101649,0.09097312139916156
101650,0.06957249854115777
101665,0.01810635234469376
101667,0.12501350690385696
101669,0.04562900498766575
101674,0.07706463319756089
101675,0.02907858686418501
101678,0.0756596348871621
101682,0.06271129578016255
101686,0.045052488695624476
101697,0.16245621862662132
101700,0.4079264609881377
101711,0.04483110044980392
101714,0.03689476654808678
101715,0.2857892653061616
101728,0.039075203556945964
101732,0.05034497892269452
101757,0.13052431705342385
101758,0.05350133151992631
101759,0.10738460864023272
101762,0.022911379767232593
101764,0.05410939904553366
101780,0.36348107218507486
101784,0.0185108105534434
101789,0.021462262230336135
101816,0.07315489193084541
101819,0.02414184959178567
101827,0.016978615139015895
101863,0.12331848804931031
101867,0.0527126404255595
101870,0.03506191516549831
101873,0.2096572003071564
101878,0.17193362847426563
101879,0.028980528713546495
101880,0.02568149258071587
101887,0.047529703453958155
101897,0.02839349603655728
101901,0.11912636684983591
101903,0.22324552811161466
101920,0.02269683947081979
101921,0.043735667361009416
101922,0.04909490500610852
101961,0.09823327840735262
101962,0.028925489129207737
101971,0.051490879629012984
101976,0.3119925467562545
102002,0.13902880003642834
102005,0.03384516630204804
102007,0.3222515636480646
102017,0.02166499520612538
102019,0.27007353750467317
102029,0.023310458527478966
102051,0.233934816327056
102052,0.013456523021292344
102054,0.025728795411375398
102062,0.0899896644481874
102067,0.1881506463698588
102068,0.049377618128885206
102070,0.06185275724072427
102090,0.07404437390651292
102092,0.059432841209605236
102099,0.1270559382483434
102100,0.02747248965959215
102112,0.0735638688268002
102113,0.03381708145436524
102122,0.15563028234539575
102123,0.04627144839912218
102125,0.05133801248327901
102126,0.1838844827349611
102146,0.046551466356506775
102147,0.11741396315225482
102151,0.044153763255117745
102158,0.12177981660565447
102159,0.03303812749775989
102162,0.11327748662937416
102165,0.04981974290532041
102166,0.031037844466024235
102174,0.030139179472965225
102193,0.15536866123063264
102198,0.04333132434480967
102205,0.07547292246760287
102206,0.025119552916425945
102218,0.02678282695603136
102221,0.03249021127749592
102230,0.06018281172008589
102238,0.0642086557647194
102248,0.04323082833718217
102252,0.2520813553231678
102259,0.0632165886423497
102262,0.13465400451877155
102273,0.08365558316750166
102286,0.09338477777779321
102293,0.02315483355236485
102294,0.03826141764444387
102296,0.05148095011228297
102298,0.07162035982535365
102303,0.02448633414686906
102309,0.05153893400898857
102315,0.03239928920511133
102340,0.03563538832725267
102342,0.06910292726842965
102344,0.050064525694057116
102346,0.06629933200894365
102347,0.02268240185093839
102374,0.08557466846199069
102380,0.02695537716720167
102387,0.02874523507008637
102393,0.04976214731134274
102403,0.02448246156608839
102413,0.07570237099148257
102414,0.015625241961558466
102415,0.04024196439399951
102416,0.07867228565360627
102439,0.045442322753195895
102441,0.04385063350124376
102443,0.018864712648967708
102444,0.14315064908679379
102445,0.12723688002887937
102448,0.05444155521053304
102449,0.0699962165569807
102450,0.2608091186205055
102456,0.035164968976984554
102458,0.0888920360531095
102459,0.0356596862771601
102465,0.022078701642025522
102470,0.17810064521229824
102471,0.0601383009695664
102475,0.03921798621608836
